School Code,Name,City,State,Submitted,Completed,Cycle,As of Date
3.70393E+11,LUMBERTON SENIOR HIGH,LUMBERTON,NC,243,222,2023/2024,10/31/23
A9104042,LWCS,JACKSONVILLE,NC,10,10,2023/2024,10/31/23
3.70276E+11,MACON EARLY COLLEGE HIGH SCHOOL,FRANKLIN,NC,9,8,2023/2024,10/31/23
3.70282E+11,MADISON EARLY COLLEGE HIGH,MARS HILL,NC,22,18,2023/2024,10/31/23
3.70282E+11,MADISON HIGH SCHOOL,MARSHALL,NC,60,56,2023/2024,10/31/23
3.70069E+11,MAIDEN HIGH,MAIDEN,NC,125,114,2023/2024,10/31/23
3.70297E+11,MALLARD CREEK HIGH SCHOOL,CHARLOTTE,NC,390,365,2023/2024,10/31/23
3.70111E+11,MANTEO HIGH SCHOOL,MANTEO,NC,111,104,2023/2024,10/31/23
3.70063E+11,MARINE SCI. AND TECH. EARLY COLLEGE HS,MOREHEAD CITY,NC,25,21,2023/2024,10/31/23
3.70462E+11,MARVIN RIDGE HIGH,WAXHAW,NC,376,372,2023/2024,10/31/23
3.70001E+11,MASSEY HILL CLASSICAL HIGH,FAYETTEVILLE,NC,49,46,2023/2024,10/31/23
A0302405,MASTER'S ACADEMY,FOREST CITY,NC,5,5,2023/2024,10/31/23
3.703E+11,MAYLAND EARLY COLLEGE,SPRUCE PINE,NC,14,14,2023/2024,10/31/23
3.70294E+11,MCDOWELL EARLY COLLEGE,MARION,NC,18,16,2023/2024,10/31/23
3.70294E+11,MCDOWELL HIGH SCHOOL,MARION,NC,167,151,2023/2024,10/31/23
3.70438E+11,MEADOWBROOK ACADEMY,KING,NC,<5,<5,2023/2024,10/31/23
3.70297E+11,MERANCAS MIDDLE COLLEGE-CPCC,HUNTERSVILLE,NC,59,56,2023/2024,10/31/23
A9303390,METROLINA CHRISTIAN ACADEMY,INDIAN TRAIL,NC,64,61,2023/2024,10/31/23
3.70045E+11,MIDDLE COLLEGE,ASHEVILLE,NC,11,10,2023/2024,10/31/23
3.70192E+11,MIDDLE COLLEGE AT GTCC-GREENSBORO,GREENSBORO,NC,18,16,2023/2024,10/31/23
3.70192E+11,MIDDLE COLLEGE AT GTCC-HIGH POINT,HIGH POINT,NC,38,35,2023/2024,10/31/23
3.70192E+11,MIDDLE COLLEGE HIGH AT BENNETT,GREENSBORO,NC,<5,<5,2023/2024,10/31/23
3.70126E+11,MIDDLE COLLEGE HS @ DTCC,DURHAM,NC,44,43,2023/2024,10/31/23
3.7015E+11,MIDDLE COLLEGE OF FORSYTH CNTY,WINSTON-SALEM,NC,43,39,2023/2024,10/31/23
3.70472E+11,MIDDLE CREEK HIGH,APEX,NC,282,264,2023/2024,10/31/23
3.70414E+11,MIDWAY HIGH,NEWTON GROVE,NC,118,106,2023/2024,10/31/23
3.70472E+11,MILLBROOK HIGH,RALEIGH,NC,375,358,2023/2024,10/31/23
3.70011E+11,MILLENNIUM CHARTER ACADEMY,MT AIRY,NC,24,22,2023/2024,10/31/23
A0108388,MILLERS CREEK CHRISTIAN SCHOOL,MILLERS CREEK,NC,<5,<5,2023/2024,10/31/23
A1101795,MINTZ CHRISTIAN ACADEMY,ROSEBORO,NC,11,11,2023/2024,10/31/23
3.703E+11,MITCHELL HIGH,BAKERSVILLE,NC,77,74,2023/2024,10/31/23
37FN00401,MITCHENER UNIVERSITY ACADEMY,SELMA,NC,14,11,2023/2024,10/31/23
3.70462E+11,MONROE HIGH,MONROE,NC,114,107,2023/2024,10/31/23
3.70306E+11,MONTGOMERY CENTRAL HIGH,TROY,NC,131,119,2023/2024,10/31/23
3.70306E+11,MONTGOMERY COUNTY EARLY COLLEGE,TROY,NC,46,45,2023/2024,10/31/23
3.70306E+11,MONTGOMERY LEARNING ACADEMY,TROY,NC,11,7,2023/2024,10/31/23
3.70312E+11,MOORESVILLE HIGH SCHOOL,MOORESVILLE,NC,308,291,2023/2024,10/31/23
3.70321E+11,MOUNT AIRY HIGH,MT AIRY,NC,79,71,2023/2024,10/31/23
01914567,MOUNT PISQAH ACADEMY,CANDLER,NC,19,17,2023/2024,10/31/23
3.70053E+11,MOUNT PLEASANT HIGH,MT PLEASANT,NC,117,114,2023/2024,10/31/23
3.7015E+11,MOUNT TABOR HIGH SCHOOL,WINSTON-SALEM,NC,225,213,2023/2024,10/31/23
A9104055,MOUNT ZION CHRISTIAN ACADEMY,DURHAM,NC,5,5,2023/2024,10/31/23
3.70507E+11,MOUNTAIN HERITAGE HIGH,BURNSVILLE,NC,90,84,2023/2024,10/31/23
3.70032E+11,MOUNTAIN ISLAND CHARTER SCHOOL,MT HOLLY,NC,110,106,2023/2024,10/31/23
3.70078E+11,MURPHY HIGH,MURPHY,NC,65,62,2023/2024,10/31/23
3.70297E+11,MYERS PARK HIGH SCHOOL,CHARLOTTE,NC,512,484,2023/2024,10/31/23
3.70276E+11,NANTAHALA SCHOOL,TOPTON,NC,<5,<5,2023/2024,10/31/23
3.70327E+11,NASH CENTRAL HIGH,ROCKY MOUNT,NC,115,103,2023/2024,10/31/23
3.70034E+11,NC LEADERSHIP CHARTER ACADEMY,KERNERSVILLE,NC,45,45,2023/2024,10/31/23
3.7004E+11,NC VIRTUAL ACADEMY,DURHAM,NC,77,74,2023/2024,10/31/23
37FN00321,NEBO CROSSING ACADEMY,NEBO,NC,7,6,2023/2024,10/31/23
3.70472E+11,NEEDHAM BROUGHTON HIGH,RALEIGH,NC,316,304,2023/2024,10/31/23
3.70045E+11,NESBITT DISCOVERY ACADEMY,ASHEVILLE,NC,80,79,2023/2024,10/31/23
3.70014E+11,NEUSE CHARTER SCHOOL,SMITHFIELD,NC,52,51,2023/2024,10/31/23
01013041,NEUSE CHRISTIAN ACADEMY,RALEIGH,NC,22,21,2023/2024,10/31/23
A1302199,NEW BERN CHRISTIAN ACADEMY,NEW BERN,NC,11,10,2023/2024,10/31/23
3.70331E+11,NEW BERN HIGH,NEW BERN,NC,197,186,2023/2024,10/31/23
02162354,NEW GARDEN FRIENDS SCHOOL,GREENSBORO,NC,11,11,2023/2024,10/31/23
3.70333E+11,NEW HANOVER HIGH,WILMINGTON,NC,155,143,2023/2024,10/31/23
A1101800,NEW LIFE ACADEMY,ELIZABETH CITY,NC,<5,<5,2023/2024,10/31/23
A1502739,NEW LIFE CHRISTIAN ACADEMY,ROCKY MOUNT,NC,<5,<5,2023/2024,10/31/23
A0108407,NEW LIFE CHRISTIAN ACADEMY,FAYETTEVILLE,NC,6,6,2023/2024,10/31/23
A0302409,NEW MANNA CHRISTIAN SCHOOL,MARION,NC,7,7,2023/2024,10/31/23
3.70336E+11,NEWTON-CONOVER HIGH,NEWTON,NC,100,93,2023/2024,10/31/23
A9104006,NOBLE ACADEMY,GREENSBORO,NC,11,10,2023/2024,10/31/23
3.70042E+11,NORTH BRUNSWICK HIGH,LELAND,NC,182,171,2023/2024,10/31/23
3.70045E+11,NORTH BUNCOMBE HIGH,WEAVERVILLE,NC,125,119,2023/2024,10/31/23
3.70039E+11,NORTH CAROLINA CYBER ACADEMY,DURHAM,NC,118,110,2023/2024,10/31/23
37FP00000005,NORTH CAROLINA SCHOOL OF SCIENCE AND MATHEMATICS,MORGANTON,NC,5,5,2023/2024,10/31/23
37FP00000001,NORTH CAROLINA SCHOOL OF SCIENCE AND MATHEMATICS,DURHAM,NC,313,305,2023/2024,10/31/23
37FP00000004,NORTH CAROLINA VIRTUAL ACADEMY,RALEIGH,NC,7,7,2023/2024,10/31/23
3.70114E+11,NORTH DAVIDSON HIGH,LEXINGTON,NC,139,131,2023/2024,10/31/23
3.7012E+11,NORTH DUPLIN JR SR HIGH,MT OLIVE,NC,45,43,2023/2024,10/31/23
3.70032E+11,NORTH EAST CAROLINA PREP,TARBORO,NC,42,38,2023/2024,10/31/23
3.70132E+11,NORTH EDGECOMBE HIGH,TARBORO,NC,32,27,2023/2024,10/31/23
3.7015E+11,NORTH FORSYTH HIGH,WINSTON-SALEM,NC,131,111,2023/2024,10/31/23
3.70162E+11,NORTH GASTON HIGH,DALLAS,NC,115,107,2023/2024,10/31/23
3.7021E+11,NORTH HENDERSON HIGH,HENDERSONVILLE,NC,151,137,2023/2024,10/31/23
01012172,NORTH HILLS CHRISTIAN SCHOOL,SALISBURY,NC,12,12,2023/2024,10/31/23
3.70231E+11,NORTH IREDELL HIGH,OLIN,NC,103,98,2023/2024,10/31/23
3.70237E+11,NORTH JOHNSTON HIGH,KENLY,NC,89,84,2023/2024,10/31/23
3.70261E+11,NORTH LENOIR HIGH,LA GRANGE,NC,132,125,2023/2024,10/31/23
3.70268E+11,NORTH LINCOLN HIGH,LINCOLNTON,NC,161,152,2023/2024,10/31/23
3.70297E+11,NORTH MECKLENBURG HIGH SCHOOL,HUNTERSVILLE,NC,269,247,2023/2024,10/31/23
3.70309E+11,NORTH MOORE HIGH,ROBBINS,NC,104,101,2023/2024,10/31/23
3.70001E+11,NORTH PITT HIGH,BETHEL,NC,110,98,2023/2024,10/31/23
A9702589,NORTH RALEIGH CHRISTIAN ACADEMY,RALEIGH,NC,79,75,2023/2024,10/31/23
3.70405E+11,NORTH ROWAN HIGH,SPENCER,NC,83,76,2023/2024,10/31/23
3.70432E+11,NORTH STANLY HIGH,NEW LONDON,NC,67,59,2023/2024,10/31/23
3.70438E+11,NORTH STOKES HIGH SCHOOL,DANBURY,NC,46,40,2023/2024,10/31/23
3.70441E+11,NORTH SURRY HIGH,MT AIRY,NC,83,77,2023/2024,10/31/23
3.70472E+11,NORTH WAKE COLLEGE AND CAREER ACADEMY,WAKE FOREST,NC,66,63,2023/2024,10/31/23
3.70495E+11,NORTH WILKES HIGH SCHOOL,HAYS,NC,106,102,2023/2024,10/31/23
3.70342E+11,NORTHAMPTON EARLY COLLEGE,GASTON,NC,25,24,2023/2024,10/31/23
3.70342E+11,NORTHAMPTON HIGH-WEST,GASTON,NC,22,21,2023/2024,10/31/23
01011565,NORTHEAST ACADEMY,LASKER,NC,8,8,2023/2024,10/31/23
3.70039E+11,NORTHEAST ACADEMY OF AEROSPACE & ADVTECH,ELIZABETH CITY,NC,48,45,2023/2024,10/31/23
3.70192E+11,NORTHEAST GUILFORD HIGH,MCLEANSVILLE,NC,101,88,2023/2024,10/31/23
3.70032E+11,NORTHEAST REGIONAL SCHOOL - BIOTECH/AGRI,JAMESVILLE,NC,13,13,2023/2024,10/31/23
3.70354E+11,NORTHEASTERN HIGH,ELIZABETH CITY,NC,88,77,2023/2024,10/31/23
3.70192E+11,NORTHERN GUILFORD HIGH,GREENSBORO,NC,235,227,2023/2024,10/31/23
3.70126E+11,NORTHERN HIGH,DURHAM,NC,148,133,2023/2024,10/31/23
3.70327E+11,NORTHERN NASH HIGH,ROCKY MOUNT,NC,149,142,2023/2024,10/31/23
01012183,NORTHSIDE CHRISTIAN ACADEMY,CHARLOTTE,NC,15,15,2023/2024,10/31/23
3.70033E+11,NORTHSIDE HIGH,PINETOWN,NC,54,51,2023/2024,10/31/23
3.70345E+11,NORTHSIDE HIGH,JACKSONVILLE,NC,165,151,2023/2024,10/31/23
3.70231E+11,NORTHVIEW ACADEMY,STATESVILLE,NC,5,<5,2023/2024,10/31/23
3.70053E+11,NORTHWEST CABARRUS HIGH,CONCORD,NC,198,190,2023/2024,10/31/23
3.70192E+11,NORTHWEST GUILFORD HIGH,GREENSBORO,NC,394,379,2023/2024,10/31/23
3.70195E+11,NORTHWEST HALIFAX COLLEGIATE AND TECHNIC,LITTLETON,NC,30,24,2023/2024,10/31/23
3.70297E+11,NORTHWEST SCHOOL OF THE ARTS,CHARLOTTE,NC,107,102,2023/2024,10/31/23
3.70075E+11,NORTHWOOD HIGH,PITTSBORO,NC,251,236,2023/2024,10/31/23
A9104066,NORTHWOOD TEMPLE ACADEMY,FAYETTEVILLE,NC,27,27,2023/2024,10/31/23
3.70327E+11,NRM EARLY COLLEGE HIGH SCHOOL,ROCKY MOUNT,NC,51,48,2023/2024,10/31/23
3.70114E+11,OAK GROVE HIGH,WINSTON-SALEM,NC,152,145,2023/2024,10/31/23
01012194,OAK RIDGE MILITARY ACADEMY,OAK RIDGE,NC,11,8,2023/2024,10/31/23
3.70231E+11,OAKWOOD MIDDLE IB SCHOOL,STATESVILLE,NC,6,6,2023/2024,10/31/23
3.70228E+11,OCRACOKE SCHOOL,OCRACOKE,NC,10,10,2023/2024,10/31/23
A0902521,ODYSSEY COMMUNITY SCHOOL,ASHEVILLE,NC,6,6,2023/2024,10/31/23
3.70297E+11,OLYMPIC HIGH SCHOOL,CHARLOTTE,NC,340,313,2023/2024,10/31/23
3.70345E+11,ONSLOW EARLY COLLEGE,JACKSONVILLE,NC,31,30,2023/2024,10/31/23
A9104070,ONSLOW GOSPEL ASSEMBLY & CHRISTIAN ACADEMY,JACKSONVILLE,NC,<5,<5,2023/2024,10/31/23
3.70345E+11,ONSLOW VIRTUAL SECONDARY,JACKSONVILLE,NC,22,20,2023/2024,10/31/23
3.70348E+11,ORANGE HIGH,HILLSBOROUGH,NC,201,192,2023/2024,10/31/23
3.70201E+11,OVERHILLS HIGH,SPRING LAKE,NC,260,247,2023/2024,10/31/23
3.70045E+11,OWEN HIGH,BLACK MOUNTAIN,NC,93,88,2023/2024,10/31/23
3.70034E+11,OXFORD PREPARATORY,OXFORD,NC,39,39,2023/2024,10/31/23
3.70192E+11,PAGE HIGH,GREENSBORO,NC,298,278,2023/2024,10/31/23
3.70297E+11,PALISADES HIGH SCHOOL,CHARLOTTE,NC,9,9,2023/2024,10/31/23
A1302206,PAMLICO CHRISTIAN ACADEMY,GRANTSBORO,NC,6,6,2023/2024,10/31/23
3.70351E+11,PAMLICO COUNTY HIGH,BAYBORO,NC,64,62,2023/2024,10/31/23
3.70472E+11,PANTHER CREEK HIGH,CARY,NC,433,418,2023/2024,10/31/23
3.7015E+11,PARKLAND HIGH,WINSTON-SALEM,NC,160,141,2023/2024,10/31/23
3.70462E+11,PARKWOOD HIGH,MONROE,NC,153,142,2023/2024,10/31/23
3.70354E+11,PASQUOTANK COUNTY HIGH,ELIZABETH CITY,NC,69,62,2023/2024,10/31/23
3.70035E+11,PAUL R. BROWN LEADERSHIP ACADEMY,ELIZABETHTOWN,NC,15,11,2023/2024,10/31/23
3.70001E+11,PCS EARLY COLLEGE HIGH SCHOOL,WINTERVILLE,NC,48,48,2023/2024,10/31/23
3.70357E+11,PENDER EARLY COLLEGE HIGH,BURGAW,NC,33,32,2023/2024,10/31/23
3.70357E+11,PENDER HIGH,BURGAW,NC,85,76,2023/2024,10/31/23
3.70192E+11,PENN-GRIFFIN SCHOOLS,HIGH POINT,NC,20,20,2023/2024,10/31/23
3.70297E+11,PERFORMANCE LEARNING CENTER,CHARLOTTE,NC,10,8,2023/2024,10/31/23
3.70053E+11,PERFORMANCE LEARNING CENTER,CONCORD,NC,18,16,2023/2024,10/31/23
3.7036E+11,PERQUIMANS COUNTY HIGH,HERTFORD,NC,72,68,2023/2024,10/31/23
3.70363E+11,PERSON EARLY COLLEGE INNOVATION & LDRSHP,ROXBORO,NC,18,17,2023/2024,10/31/23
3.70363E+11,PERSON HIGH,ROXBORO,NC,138,127,2023/2024,10/31/23
3.70192E+11,PHILIP J WEAVER ED CENTER,GREENSBORO,NC,63,59,2023/2024,10/31/23
3.70297E+11,PHILLIP O BERRY ACADEMY OF TECHNOLOGY,CHARLOTTE,NC,301,283,2023/2024,10/31/23
3.70472E+11,PHILLIPS HIGH,RALEIGH,NC,11,8,2023/2024,10/31/23
3.70072E+11,PHOENIX ACADEMY HIGH,CHAPEL HILL,NC,14,11,2023/2024,10/31/23
3.70039E+11,PIEDMONT CLASSICAL HIGH SCHOOL,GREENSBORO,NC,61,60,2023/2024,10/31/23
3.7001E+11,PIEDMONT COMMUNITY CHARTER SCHOOL,GASTONIA,NC,91,85,2023/2024,10/31/23
3.70462E+11,PIEDMONT HIGH,MONROE,NC,167,162,2023/2024,10/31/23
3.70001E+11,PINE FOREST HIGH,FAYETTEVILLE,NC,212,194,2023/2024,10/31/23
3.70015E+11,PINE LAKE PREPARATORY,MOORESVILLE,NC,128,127,2023/2024,10/31/23
3.70309E+11,PINECREST HIGH,SOUTHERN PINES,NC,354,328,2023/2024,10/31/23
3.70035E+11,PINNACLE CLASSICAL ACADEMY,SHELBY,NC,27,27,2023/2024,10/31/23
3.70204E+11,PISGAH HIGH,CANTON,NC,118,111,2023/2024,10/31/23
3.70372E+11,POLK COUNTY EARLY COLLEGE,COLUMBUS,NC,8,8,2023/2024,10/31/23
3.70372E+11,POLK COUNTY HIGH SCHOOL,COLUMBUS,NC,96,92,2023/2024,10/31/23
A1302210,POPE JOHN PAUL II CATHOLIC H S,GREENVILLE,NC,41,40,2023/2024,10/31/23
3.70462E+11,PORTER RIDGE HIGH SCHOOL,INDIAN TRAIL,NC,267,259,2023/2024,10/31/23
3.70237E+11,PRINCETON HIGH,PRINCETON,NC,94,87,2023/2024,10/31/23
01011157,PROVIDENCE DAY SCHOOL,CHARLOTTE,NC,80,77,2023/2024,10/31/23
3.70378E+11,PROVIDENCE GROVE HIGH SCHOOL,CLIMAX,NC,94,89,2023/2024,10/31/23
3.70297E+11,PROVIDENCE HIGH SCHOOL,CHARLOTTE,NC,353,341,2023/2024,10/31/23
3.70393E+11,PSRC EARLY COLLEGE AT RCC,LUMBERTON,NC,34,34,2023/2024,10/31/23
01012263,PUNGO CHRISTIAN ACADEMY,BELHAVEN,NC,9,9,2023/2024,10/31/23
3.70393E+11,PURNELL SWETT HIGH,PEMBROKE,NC,208,194,2023/2024,10/31/23
3.70003E+11,QUALITY EDUCATION ACADEMY,WINSTON-SALEM,NC,26,25,2023/2024,10/31/23
3.70013E+11,QUEEN'S GRANT COMMUNITY SCHOOL,MINT HILL,NC,70,68,2023/2024,10/31/23
3.7015E+11,R J REYNOLDS HIGH,WINSTON-SALEM,NC,270,253,2023/2024,10/31/23
3.7001E+11,RALEIGH CHARTER HIGH SCHOOL,RALEIGH,NC,107,104,2023/2024,10/31/23
A0502675,RALEIGH CHRISTIAN ACADEMY,RALEIGH,NC,7,6,2023/2024,10/31/23
3.70378E+11,RANDLEMAN HIGH SCHOOL,RANDLEMAN,NC,120,108,2023/2024,10/31/23
3.70378E+11,RANDOLPH EARLY COLLEGE HIGH SCHOOL,ASHEBORO,NC,65,64,2023/2024,10/31/23
02049011,RAVENSCROFT SCHOOL,RALEIGH,NC,66,65,2023/2024,10/31/23
3.70393E+11,RED SPRINGS HIGH,RED SPRINGS,NC,105,81,2023/2024,10/31/23
3.70001E+11,REID ROSS CLASSICAL HIGH,FAYETTEVILLE,NC,36,32,2023/2024,10/31/23
3.70399E+11,REIDSVILLE HIGH,REIDSVILLE,NC,96,87,2023/2024,10/31/23
3.70008E+11,RESEARCH TRIANGLE CHARTER,DURHAM,NC,110,108,2023/2024,10/31/23
3.70045E+11,REYNOLDS HIGH,ASHEVILLE,NC,164,152,2023/2024,10/31/23
A0108423,REYNOLDS MOUNTAIN CHRISTIAN ACADENY,ASHEVILLE,NC,5,5,2023/2024,10/31/23
3.70345E+11,RICHLANDS HIGH,RICHLANDS,NC,135,125,2023/2024,10/31/23
3.70387E+11,RICHMOND EARLY COLLEGE HIGH,HAMLET,NC,33,29,2023/2024,10/31/23
3.70387E+11,RICHMOND SENIOR HIGH,ROCKINGHAM,NC,199,182,2023/2024,10/31/23
01010925,RIDGECROFT SCHOOL,AHOSKIE,NC,<5,<5,2023/2024,10/31/23
3.70005E+11,RIVER MILL ACADEMY,GRAHAM,NC,28,27,2023/2024,10/31/23
A0302419,RIVERS CHRISTIAN ACADEMY,FAYETTEVILLE,NC,6,6,2023/2024,10/31/23
3.70288E+11,RIVERSIDE HIGH,WILLIAMSTON,NC,64,60,2023/2024,10/31/23
3.70126E+11,RIVERSIDE HIGH,DURHAM,NC,209,197,2023/2024,10/31/23
3.7039E+11,ROANOKE RAPIDS EARLY COLLEGE HIGH,ROANOKE RAPIDS,NC,26,25,2023/2024,10/31/23
3.7039E+11,ROANOKE RAPIDS HIGH SCHOOL,ROANOKE RAPIDS,NC,82,77,2023/2024,10/31/23
3.70489E+11,ROANOKE VALLEY EARLY COLLEGE,WELDON,NC,24,24,2023/2024,10/31/23
3.70177E+11,ROBBINSVILLE HIGH,ROBBINSVILLE,NC,41,39,2023/2024,10/31/23
3.70045E+11,ROBERSON HIGH,ASHEVILLE,NC,189,172,2023/2024,10/31/23
3.7015E+11,ROBERT B GLENN HIGH SCHOOL,KERNERSVILLE,NC,185,169,2023/2024,10/31/23
3.70048E+11,ROBERT L. PATTON HIGH SCHOOL,MORGANTON,NC,117,113,2023/2024,10/31/23
3.70399E+11,ROCKINGHAM CO EARLY COLLEGE HIGH,WENTWORTH,NC,58,55,2023/2024,10/31/23
3.70399E+11,ROCKINGHAM COUNTY HIGH,REIDSVILLE,NC,110,102,2023/2024,10/31/23
01011645,ROCKY MOUNT ACADEMY,ROCKY MOUNT,NC,36,35,2023/2024,10/31/23
3.70327E+11,ROCKY MOUNT HIGH,ROCKY MOUNT,NC,160,154,2023/2024,10/31/23
3.70003E+11,ROCKY MOUNT PREPARATORY,ROCKY MOUNT,NC,33,28,2023/2024,10/31/23
3.70297E+11,ROCKY RIVER HIGH SCHOOL,MINT HILL,NC,216,189,2023/2024,10/31/23
3.70472E+11,ROLESVILLE HIGH,ROLESVILLE,NC,382,363,2023/2024,10/31/23
3.7015E+11,RONALD W REAGAN HIGH SCHOOL,PFAFFTOWN,NC,383,362,2023/2024,10/31/23
3.70488E+11,ROSEWOOD HIGH,GOLDSBORO,NC,61,56,2023/2024,10/31/23
3.70453E+11,ROSMAN HIGH,ROSMAN,NC,41,36,2023/2024,10/31/23
3.70405E+11,ROWAN CO EARLY COLLEGE,SALISBURY,NC,48,47,2023/2024,10/31/23
3.70018E+11,ROXBORO COMMUNITY SCHOOL,ROXBORO,NC,45,43,2023/2024,10/31/23
3.70408E+11,R-S CENTRAL HIGH SCHOOL,RUTHERFORDTON,NC,103,94,2023/2024,10/31/23
3.70408E+11,RUTHERFORD EARLY COLLEGE HIGH SCHOOL,SPINDALE,NC,35,33,2023/2024,10/31/23
3.70408E+11,RUTHERFORD OPPORTUNITY CENTER,FOREST CITY,NC,10,7,2023/2024,10/31/23
3.70393E+11,SAINT PAULS HIGH,ST PAULS,NC,133,115,2023/2024,10/31/23
3.70069E+11,SAINT STEPHENS HIGH,HICKORY,NC,145,130,2023/2024,10/31/23
01629707,SALEM ACADEMY,WINSTON-SALEM,NC,10,10,2023/2024,10/31/23
01012387,SALEM BAPTIST CHRISTIAN SCHOOL,WINSTON-SALEM,NC,14,13,2023/2024,10/31/23
3.70405E+11,SALISBURY HIGH,SALISBURY,NC,102,95,2023/2024,10/31/23
3.70005E+11,SALLIE B HOWARD SCHOOL,WILSON,NC,10,9,2023/2024,10/31/23
3.70414E+11,SAMPSON EARLY COLLEGE HIGH,CLINTON,NC,25,25,2023/2024,10/31/23
3.70472E+11,SANDERSON HIGH,RALEIGH,NC,240,233,2023/2024,10/31/23
3.70225E+11,SANDHOKE EARLY COLLEGE HIGH,RAEFORD,NC,61,59,2023/2024,10/31/23
3.70027E+11,SCHOOL OF INQUIRY AND LIFE SCIENCES,ASHEVILLE,NC,59,58,2023/2024,10/31/23
3.70472E+11,SCORE ACADEMY,CARY,NC,81,67,2023/2024,10/31/23
3.70472E+11,SCORE ACADEMY,RALEIGH,NC,9,6,2023/2024,10/31/23
A0108517,SCOTLAND CHRISTIAN ACADEMY,LAURINBURG,NC,8,8,2023/2024,10/31/23
3.7042E+11,SCOTLAND EARLY COLLEGE HIGH,LAURINBURG,NC,39,38,2023/2024,10/31/23
3.7042E+11,SCOTLAND HIGH SCHOOL,LAURINBURG,NC,190,177,2023/2024,10/31/23
3.70333E+11,SEA-TECH,CASTLE HAYNE,NC,13,12,2023/2024,10/31/23
3.70001E+11,SEVENTY-FIRST HIGH,FAYETTEVILLE,NC,201,180,2023/2024,10/31/23
01012398,SHEETS MEMORIAL CHRISTIAN SCHOOL,LEXINGTON,NC,8,8,2023/2024,10/31/23
3.7009E+11,SHELBY HIGH,SHELBY,NC,115,107,2023/2024,10/31/23
A9903400,SHINING LIGHT ACADEMY,GREENSBORO,NC,6,6,2023/2024,10/31/23
3.70237E+11,SMITHFIELD-SELMA HIGH,SMITHFIELD,NC,197,172,2023/2024,10/31/23
3.70234E+11,SMOKY MOUNTAIN HIGH SCHOOL,SYLVA,NC,128,120,2023/2024,10/31/23
3.70042E+11,SOUTH BRUNSWICK HIGH,SOUTHPORT,NC,144,138,2023/2024,10/31/23
3.70058E+11,SOUTH CALDWELL HIGH,HUDSON,NC,190,181,2023/2024,10/31/23
3.70001E+11,SOUTH CENTRAL,WINTERVILLE,NC,252,236,2023/2024,10/31/23
3.70096E+11,SOUTH COLUMBUS HIGH,TABOR CITY,NC,117,105,2023/2024,10/31/23
3.70288E+11,SOUTH CREEK HIGH,ROBERSONVILLE,NC,32,29,2023/2024,10/31/23
3.70114E+11,SOUTH DAVIDSON MIDDLE AND HIGH,DENTON,NC,46,41,2023/2024,10/31/23
3.70472E+11,SOUTH GARNER HIGH,GARNER,NC,247,233,2023/2024,10/31/23
3.7018E+11,SOUTH GRANVILLE HIGH,CREEDMOOR,NC,95,88,2023/2024,10/31/23
3.70231E+11,SOUTH IREDELL HIGH,STATESVILLE,NC,253,240,2023/2024,10/31/23
3.70237E+11,SOUTH JOHNSTON HIGH,FOUR OAKS,NC,196,185,2023/2024,10/31/23
3.70261E+11,SOUTH LENOIR HIGH,DEEP RUN,NC,92,88,2023/2024,10/31/23
3.70297E+11,SOUTH MECKLENBURG HIGH SCHOOL,CHARLOTTE,NC,438,413,2023/2024,10/31/23
3.70162E+11,SOUTH POINT HIGH,BELMONT,NC,168,162,2023/2024,10/31/23
3.70405E+11,SOUTH ROWAN HIGH,CHINA GROVE,NC,94,84,2023/2024,10/31/23
3.70432E+11,SOUTH STANLY HIGH,NORWOOD,NC,53,48,2023/2024,10/31/23
3.70438E+11,SOUTH STOKES HIGH SCHOOL,WALNUT COVE,NC,76,71,2023/2024,10/31/23
3.70001E+11,SOUTH VIEW HIGH,HOPE MILLS,NC,198,184,2023/2024,10/31/23
3.70192E+11,SOUTHEAST GUILFORD HIGH,GREENSBORO,NC,235,220,2023/2024,10/31/23
3.70195E+11,SOUTHEAST HALIFAX COLLEGIATE PREP ACADEM,HALIFAX,NC,34,31,2023/2024,10/31/23
3.70472E+11,SOUTHEAST RALEIGH HIGH,RALEIGH,NC,177,161,2023/2024,10/31/23
A0502680,SOUTHEASTERN CHRISTIAN ACADEMY,SHALLOTTE,NC,8,8,2023/2024,10/31/23
3.70003E+11,SOUTHERN ALAMANCE HIGH,GRAHAM,NC,168,161,2023/2024,10/31/23
3.70192E+11,SOUTHERN GUILFORD HIGH,GREENSBORO,NC,164,155,2023/2024,10/31/23
3.70256E+11,SOUTHERN LEE HIGH SCHOOL,SANFORD,NC,156,142,2023/2024,10/31/23
3.70327E+11,SOUTHERN NASH HIGH,BAILEY,NC,131,121,2023/2024,10/31/23
3.70126E+11,SOUTHERN SCHOOL OF ENERGY AND SUSTAINABI,DURHAM,NC,123,106,2023/2024,10/31/23
3.70011E+11,SOUTHERN WAKE ACADEMY,HOLLY SPRINGS,NC,43,41,2023/2024,10/31/23
3.70488E+11,SOUTHERN WAYNE HIGH,DUDLEY,NC,109,104,2023/2024,10/31/23
A9503175,SOUTHLAKE CHRISTIAN ACADEMY,HUNTERSVILLE,NC,30,30,2023/2024,10/31/23
A0902537,SOUTHSIDE CHRISTIAN SCHOOL,CLAYTON,NC,14,14,2023/2024,10/31/23
3.70033E+11,SOUTHSIDE HIGH,CHOCOWINITY,NC,63,59,2023/2024,10/31/23
